target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,95198,0,0,0,,26.370184894,3.4688150311,0,0,6.1838835242,72342
0,OTHER,elementary,,35000,0,0,0,10.69547491,43.352459016,14.177528258,0,0,10.221363875,72352
0,OTHER,advanced,Corporate,35000,0,0,1,0.3172491039,45.148184744,5.2356164384,0,0,0.0630136986,72360
0,OTHER,advanced,Corporate,35000,0,0,1,0.3172491039,45.148184744,5.2356164384,0,0,0.0630136986,72362
0,2NDFL,advanced,,28273,0,0,1,0.8599014337,51.107006512,3.1426229508,1,1,6.0330339097,72364
0,2NDFL,elementary,,55929,0,0,2,0.2173611111,30.509589041,6.1315068493,0,0,9.6821917808,72367
0,OTHER,advanced,Corporate,42430,0,1,,,50.501369863,2.4547945205,,,5.498630137,72375
0,OTHER,elementary,Corporate,125220,0,1,0,0.595452509,29.091361629,0.8612246426,1,1,7.8278688525,72382
0,OTHER,elementary,Corporate,86170,0,1,0,,32.782678344,6.3224043716,0,0,6.6155550565,72384
0,OTHER,elementary,Corporate,40311,0,1,0,5,31.639306834,5.1571150535,0,0,9.0201287522,72387
0,OTHER,advanced,Corporate,20452,0,1,0,,37.223938918,1.4842128902,0,0,9.8321580957,72391
0,OTHER,elementary,Corporate,26232,0,1,0,,46.046021409,21.002185792,1,2,0.0546448087,72393
0,OTHER,elementary,Corporate,50000,0,0,0,,25.203690396,1.8201287522,,,5.1598547795,72395
0,2NDFL,elementary,Corporate,34881,0,1,0,,26.743416423,0.1229508197,0,0,2.9899917659,72396
0,OTHER,advanced,,30000,0,0,1,1.6300179211,28.608069466,0.4354667266,0,0,8.2327270005,72403
0,OTHER,advanced,Corporate,42546,0,1,,,48.766404671,3.1006512464,,,3.6120218579,72406
0,OTHER,advanced,Corporate,39000,0,1,1,1.1424731183,37.681637847,4.2515008608,0,0,12.278898121,72412
0,OTHER,elementary,,42000,0,0,1,0.2491039427,28.492813833,0.5421289019,2,2,0.1339097238,72414
0,OTHER,elementary,,50000,0,0,1,-0.847222222,38.693150685,5.2997679467,1,1,10.583561644,72425
0,OTHER,elementary,Corporate,78082,0,1,0,0.9572580645,40.938281308,0.993075829,0,0,10.023212815,72426
0,OTHER,advanced,Corporate,29698,0,1,0,18.926993728,52.650610076,29.993075829,0,1,7.5928961749,72430
0,OTHER,elementary,Corporate,316705,0,1,0,0.6670250896,36.076502732,1.9297177932,1,1,10.995471218,72431
0,OTHER,elementary,,90000,0,0,1,0.6689740143,25.148895875,3.0721835467,0,0,1.8201287522,72435
0,OTHER,elementary,,58750,0,0,,,35.265753425,0.2273972603,,,10.432876712,72436
0,2NDFL,elementary,,44954,0,0,0,50.572670251,37.673972603,1.4712328767,0,0,10.421917808,72441
0,OTHER,advanced,Corporate,51877,0,1,1,1.1735887097,51.961748634,5.58129351,0,0,5.7484167977,72444
0,OTHER,high,Corporate,39948,0,0,0,0.9240815412,26.38630137,3.7150684932,1,1,6.1095890411,72455
0,OTHER,advanced,Corporate,25892,0,1,,,40.604715922,19.621917808,,,9.4849315068,72462
0,OTHER,advanced,Corporate,25000,0,1,,,52.323287671,33.589041096,,,7.2876712329,72468
0,OTHER,elementary,,57000,0,0,2,0.8866039427,47.426229508,10.0646755,0,0,2.3057713901,72470
0,OTHER,advanced,Corporate,52255,0,1,2,0.6612679211,48.295463732,6.101369863,0,0,3.1616438356,72475
0,OTHER,advanced,Corporate,52255,0,1,2,0.6612679211,48.295463732,6.101369863,0,0,3.1616438356,72477
0,OTHER,advanced,Corporate,32564,0,1,0,8.5010528674,58.284781795,6.8080694663,0,0,8.4984804252,72479
0,2NDFL,advanced,Corporate,111610,0,1,0,9.5691532258,43.246889737,17.112643162,0,0,10.172917135,72481
0,OTHER,elementary,,48905,0,0,0,11.081765233,47.487671233,4.6427202635,0,0,2.4410958904,72487
0,OTHER,elementary,Corporate,31727,0,1,1,1.0838037634,54.534246575,4.1698630137,0,0,9.4849315068,72492
0,OTHER,advanced,Corporate,45000,0,1,1,0.4421370968,49.876712329,7.002739726,0,0,4.5306984056,72502
0,OTHER,beginner,,375000,0,0,0,0.8940188172,42.032876712,11.936986301,1,1,8.4876712329,72504
0,OTHER,elementary,Corporate,89470,0,1,1,0.9517921147,31.810958904,7.7616438356,0,0,11.693150685,72507
0,OTHER,elementary,Corporate,89470,0,1,1,0.9517921147,31.810958904,7.7616438356,0,0,11.693150685,72508
0,OTHER,elementary,Corporate,89470,0,1,1,0.9517921147,31.810958904,7.7616438356,0,0,11.693150685,72509
0,OTHER,elementary,,80000,0,0,,,32.973897747,5.9452054795,,,9.4110562168,72514
0,OTHER,elementary,Corporate,37209,0,0,,,28.761643836,2.1123287671,,,1.3959652669,72515
0,2NDFL,beginner,Corporate,213953,0,1,0,1.4333781362,25.353424658,0.5770267236,1,1,5.2849315068,72518
0,OTHER,beginner,,40000,0,0,1,0.5311603943,31.915068493,0.4431469421,0,0,10.128767123,72521
0,OTHER,high,Corporate,21244,0,1,0,39.44171147,31.122015121,10.119275395,0,0,6.5713301894,72528
0,OTHER,elementary,,80000,0,0,0,,28.738281308,0.6122539112,0,0,7.762295082,72531
0,OTHER,elementary,,50000,0,0,1,1.1466621864,30.537936971,3.2393068343,0,0,9.4173890261,72535
0,OTHER,advanced,Corporate,35339,0,1,0,,37.711445467,9.859390673,0,0,9.0566509469,72536
0,OTHER,elementary,,46000,0,0,0,67.370519713,32.983876039,5.0359308331,0,0,9.3920952167,72541
0,OTHER,high,Corporate,30125,0,1,0,2.2097894265,25.709903436,2.2003143948,0,0,4.0655737705,72542
0,2NDFL,advanced,,53940,0,0,,,42.498630137,3.6054794521,,,11.021917808,72547
0,OTHER,elementary,Corporate,69666,0,1,,,27.967123288,0.8365895651,,,7.8493150685,72553
0,OTHER,elementary,,56000,0,0,0,4.8319668459,32.7715323,0.2158469945,0,0,1.9934501085,72565
0,OTHER,elementary,,60000,0,0,,,28.976053597,1.898630137,,,0.7246874766,72566
0,OTHER,advanced,Corporate,27152,0,1,0,7.2175179211,50.9482596,26.304423984,0,0,5.6852459016,72568
0,OTHER,advanced,Corporate,52711,0,1,1,0.3460349462,34.561501609,0.5423235272,0,0,8.7998577738,72571
0,OTHER,elementary,,64500,0,0,1,0.5380824373,41.412089228,2.9216782693,0,0,8.3442622951,72573
0,OTHER,elementary,Corporate,80100,0,1,1,0.5997087814,33.844150011,11.304423984,0,0,9.5893554907,72574
0,OTHER,elementary,Corporate,80100,0,1,1,0.5997087814,33.844150011,11.304423984,0,0,9.5893554907,72575
0,OTHER,elementary,Corporate,24173,0,1,,,27.64109589,4.2109589041,,,0.8917359084,72579
0,OTHER,elementary,Corporate,109344,0,1,,,29.968590463,1.3768096414,,,8.4699603264,72582
0,OTHER,advanced,,50000,0,0,0,12.179771505,52.705150086,14.336986301,0,0,7.6931506849,72586
0,OTHER,advanced,Corporate,67590,0,1,1,0.7255376344,45.876562617,0.6245078224,0,0,0.8464256307,72593
0,OTHER,advanced,,85300,0,0,,,27.778082192,2.002739726,,,7.597260274,72594
0,OTHER,advanced,,50000,0,0,1,1.2484767025,31.754098361,4.5382513661,0,0,9.9353768995,72606
0,2NDFL,advanced,,16429,0,0,1,9.9566308244,32.520547945,13.11344412,1,1,10.38630137,72609
0,OTHER,elementary,Corporate,63562,0,1,3,0.5375896057,41.553424658,10.734246575,1,1,12.095890411,72612
0,2NDFL,elementary,,144443,0,0,,,33.34432218,4.6566509469,,,8.2896174863,72620
0,2NDFL,elementary,,267742,0,0,0,-0.24202509,30.936986301,2.4,1,1,10.687671233,72625
0,OTHER,high,Corporate,33731,0,1,1,0.5984767025,42.767123288,0.4950595104,0,0,11.706849315,72627
0,OTHER,elementary,Corporate,22171,0,1,1,0.8920922939,29.861935774,0.6345385134,0,0,9.0838535819,72633
0,OTHER,elementary,,65000,0,0,,,27.082828056,3.186937645,,,6.9896773711,72637
0,OTHER,beginner,,30000,0,0,,,27.338797814,0.1803278689,,,0.4785687551,72640
0,OTHER,elementary,Corporate,59743,0,1,0,2.6610663082,29.170993338,4.3387978142,0,0,8.8559248447,72663
0,OTHER,advanced,Corporate,30297,0,1,,,37.653005464,7.0338273823,,,3.505060259,72681
0,OTHER,advanced,Corporate,51167,0,1,,,41.420907254,6.8904109589,,,10.728767123,72682
0,OTHER,high,,34000,0,0,0,4.6601926523,25.295890411,1.1919604761,0,0,4.4487910772,72694
0,OTHER,elementary,Corporate,40260,0,1,1,0.3382392473,25.647368815,5.4638071712,0,0,5.0857249794,72697
0,2NDFL,elementary,VIP,213150,0,0,1,1.0847222222,32.646021409,3.7868852459,0,0,2.7802679841,72702
0,OTHER,elementary,Corporate,40887,0,0,2,-0.241308244,39.134246575,0.495890411,1,1,4.7807770043,72704
0,OTHER,high,Corporate,43801,0,1,0,0.9262320789,32.065753425,1.6301369863,1,1,10.55890411,72705
0,OTHER,advanced,Corporate,44938,0,1,0,0.3705421147,27.106557377,0.4738228909,0,0,6.6464256307,72707
0,OTHER,elementary,,200000,0,0,0,0.4740143369,51.287671233,10.095890411,0,0,6.2684931507,72708
0,OTHER,high,,70000,0,0,0,5.8210573477,27.282191781,1.698630137,2,2,7.0520547945,72710
0,OTHER,advanced,Corporate,25028,0,1,,,52.246575342,32.109589041,,,7.1726027397,72713
0,OTHER,elementary,Corporate,46392,0,1,0,,25.463807171,0.9953140205,0,0,5.3788756643,72715
0,OTHER,elementary,,150000,0,0,0,,47.5,12.36930908,0,0,2.4350625047,72722
0,OTHER,elementary,Corporate,55091,0,1,0,7.886155914,47.15890411,16.263013699,1,1,2.0602739726,72726
0,OTHER,advanced,Corporate,31398,0,1,1,0.8218862007,50.75890411,12.689048581,0,0,5.0524365596,72733
0,OTHER,advanced,Corporate,31398,0,1,1,0.8218862007,50.75890411,12.689048581,0,0,5.0524365596,72734
0,OTHER,advanced,Corporate,22741,0,1,,,47.808743169,0.5145145595,,,2.7501309978,72735
0,OTHER,advanced,Corporate,29631,0,1,,,42.329403398,3.8524590164,,,10.074608878,72740
0,OTHER,elementary,Corporate,109786,0,1,0,1.0865143369,36.37704918,2.9124859645,0,0,10.378239389,72748
0,OTHER,elementary,Corporate,51278,0,1,0,53.371214158,27.909589041,1.3616438356,0,0,0.1612770417,72766
0,OTHER,advanced,Corporate,39134,0,1,0,2.2493727599,26.490725354,2.3482596003,0,0,5.1564787784,72769
0,OTHER,elementary,Corporate,51430,0,1,2,0.3754256272,32.349726776,2.8526910697,0,0,9.6252938094,72773
0,OTHER,elementary,,100000,0,0,1,0.1477822581,35.180260499,4.4158769369,0,1,9.621356389,72776
0,OTHER,elementary,,60000,0,0,,,26.032876712,1.1239763455,,,2.4164383562,72783
0,OTHER,advanced,Corporate,57443,0,1,2,0.6387768817,47.773224044,1.2590014223,0,0,2.7247548469,72786
0,OTHER,advanced,Corporate,57443,0,1,2,0.6387768817,47.773224044,1.2590014223,0,0,2.7247548469,72787
0,OTHER,elementary,Corporate,41673,0,1,,,27.82739726,5.5671232877,,,7.7726027397,72789
0,OTHER,advanced,Corporate,33464,0,1,,,47.181136313,1.9701774085,,,2.1427801482,72793
0,OTHER,elementary,,74000,0,0,,,52.035616438,4.1616438356,,,6.7369863014,72795
0,OTHER,elementary,Corporate,47878,0,1,0,2.2807571685,35.367123288,4.8968785089,0,0,11.821917808,72798
0,OTHER,advanced,Corporate,35834,0,1,0,,36.549824089,18.739726027,0,0,11.430136986,72813
0,OTHER,elementary,Corporate,46997,0,1,0,0.6280913978,26.058170522,0.6830601093,0,0,1.4252938094,72816
0,OTHER,elementary,,100000,0,0,,,37.059360731,4.5853881279,,,10.481278539,72819
0,OTHER,advanced,Corporate,27217,0,1,1,0.5022849462,31.224814732,11.361801033,0,1,10.405636649,72821
0,OTHER,advanced,Corporate,30005,0,1,,,42.671232877,1.7561643836,,,13.263320608,72833
0,OTHER,elementary,,30000,0,0,0,11.98608871,26.36277416,0.9956508721,0,0,6.3463358036,72834
0,OTHER,elementary,,120000,0,0,0,2.4336917563,37.374264541,0.4482371435,0,0,5.3687850887,72839
0,OTHER,advanced,Corporate,24399,0,1,1,1.5394489247,29.346335804,4.4234972678,0,0,6.0367467625,72840
0,OTHER,elementary,,120000,0,0,2,0.4765681004,34.682348978,5.5289243207,0,0,10.64673254,72844
0,OTHER,elementary,,120000,0,0,2,0.4765681004,34.682348978,5.5289243207,0,0,10.64673254,72845
0,OTHER,elementary,Corporate,63733,0,1,1,0.669422043,26.969863014,0.5007036455,1,1,3.304109589,72849
0,OTHER,advanced,Corporate,18960,0,1,,,41.824657534,1.2688749158,,,10.178082192,72861
0,OTHER,advanced,Corporate,27366,0,1,,,31.621917808,7.4575342466,,,10.443835616,72862
0,OTHER,advanced,Corporate,31012,0,1,,,25.64109589,4.2191780822,,,5.4136986301,72865
0,2NDFL,advanced,Corporate,22640,0,1,0,14.443145161,44.814731642,18.42739726,0,0,9.5561643836,72867
0,OTHER,elementary,Corporate,78370,0,1,0,1348.7312724,44.150273224,1.2427576914,,,10.103031664,72868
0,OTHER,elementary,,70230,0,0,0,1.9506048387,44.218579235,0.349726776,4,5,7.0528482671,72872
0,2NDFL,elementary,,21054,0,0,0,-0.231787634,49.734328917,0.7397260274,2,2,4.5945205479,72875
0,OTHER,elementary,,40890,0,0,1,0.6953405018,30.814492103,2.8912044315,0,0,10.537779774,72878
0,2NDFL,advanced,,49656,0,0,1,-0.213082437,28.139726027,6.1424657534,1,1,7.301369863,72879
0,OTHER,elementary,,45307,0,1,1,0.9583557348,28.219103226,1.695890411,0,0,3.0630136986,72883
0,OTHER,elementary,,45307,0,1,1,0.9583557348,28.219103226,1.695890411,0,0,3.0630136986,72884
0,OTHER,elementary,Corporate,52201,0,1,2,1.055421147,41.263013699,10.443835616,0,0,11.805479452,72885
0,2NDFL,elementary,Corporate,27940,0,1,0,,30.654794521,7.7780821918,0,0,9.2931506849,72888
0,OTHER,elementary,Corporate,25352,0,1,2,0.4038530466,28.363387978,1.3759787409,0,0,7.2444718916,72898
0,OTHER,advanced,Corporate,35326,0,1,2,1.1800851254,55.085088704,1.1891982933,1,1,9.9782393892,72901
0,OTHER,elementary,,50000,0,0,,,31.111048731,5.0535144846,,,0.0737704918,72911
0,OTHER,elementary,Corporate,60000,0,1,1,0.659453405,42.71198443,10.544861142,0,0,9.816094019,72914
0,OTHER,advanced,,45000,0,0,1,1.7933467742,26.964697956,0.3879781421,0,0,4.9975746688,72918
0,OTHER,advanced,Corporate,58325,0,1,0,0.3459453405,49.133692642,17.95561045,0,0,3.8797814208,72920
0,2NDFL,elementary,Corporate,57775,0,0,0,,46.011430496,13.460745565,1,2,0.9182798114,72928
0,OTHER,advanced,Corporate,49672,0,1,2,0.5005824373,29.608219178,6.4246575342,1,2,3.8602739726,72936
0,OTHER,advanced,Corporate,20000,0,1,1,0.7271057348,52.368852459,2.079923647,,,7.2086907703,72944
0,OTHER,elementary,,35000,0,0,1,1.2131496416,34.468964743,0.806010929,0,0,7.9508196721,72950
0,2NDFL,elementary,,57735,0,0,0,81.960371864,35.83303391,0.631147541,0,0,0.1557377049,72952
0,OTHER,advanced,,38000,0,0,,,35.030136986,13.824657534,,,2.8684931507,72954
0,OTHER,elementary,,280000,0,0,0,0,43.046575342,0.8422337001,2,2,9.5890410959,72957
0,OTHER,elementary,,38000,0,0,0,,31.573770492,2.9751777828,,,8.095725728,72958
0,OTHER,elementary,Corporate,80649,0,1,0,0.9543010753,34.120705143,1.6960476084,0,0,9.964540759,72964
0,OTHER,advanced,Corporate,58528,0,1,0,33.99265233,51.154060933,14.019814357,,,5.8718691519,72969
0,2NDFL,elementary,,208813,0,0,2,0.5372311828,29.769863014,1.7287671233,2,4,1.6876712329,72970
0,OTHER,advanced,Corporate,48862,0,1,0,10.860595878,32.584699454,13.058657085,0,0,10.316191332,72971
0,OTHER,elementary,,120000,0,0,0,0.8284946237,32.279212516,1.9561643836,0,0,1.5479452055,72972
0,OTHER,elementary,,120000,0,0,0,0.8284946237,32.279212516,1.9561643836,0,0,1.5479452055,72973
0,OTHER,elementary,,80000,0,0,0,52.370071685,42.928767123,6.0136986301,1,1,9.9863013699,72980
0,2NDFL,elementary,,41565,0,0,1,0.6303763441,30.784849165,7.9453551913,0,0,2.8588217681,72981
0,OTHER,advanced,Corporate,61600,0,1,0,26.43734319,26.611116102,2.6960476084,0,0,6.457691444,72987
0,OTHER,elementary,Corporate,86200,0,1,0,,28.866501984,0.7107642788,,,8.3255183771,73006
0,2NDFL,elementary,,35743,0,0,,,32.37431694,0.6256830601,,,9.4172318287,73012
0,OTHER,elementary,,45000,0,0,1,0.7915546595,51.726027397,2.4493150685,1,1,6.6767123288,73015
0,OTHER,elementary,Corporate,91682,0,1,1,0.9278449821,49.765177034,7.7103825137,0,0,1.5213414178,73018
0,OTHER,beginner,Corporate,29843,0,1,1,0.3476030466,25.893944157,0.4153005464,0,0,5.6281907328,73021
0,OTHER,elementary,Corporate,39494,0,1,0,8.0547715054,28.328767123,1.7808219178,1,1,5.8767123288,73027
0,OTHER,elementary,Corporate,26018,0,1,,,26.263964369,0.5163934426,,,1.8584849165,73029
0,OTHER,elementary,,100000,0,0,1,0.2177195341,41.296204806,3.219492477,0,0,11.991803279,73033
0,OTHER,elementary,,120000,0,0,,,42.895890411,4.1342465753,,,10.054794521,73037
0,2NDFL,elementary,,100239,0,0,1,0.5015456989,43.928961749,7.091870649,0,0,10.61515832,73042
0,OTHER,elementary,,25000,0,0,,,30.9482596,0.4699453552,,,3.7345609701,73046
0,OTHER,advanced,Corporate,38433,0,1,0,0.5974238351,25.236088031,1.285403099,0,0,4.7158469945,73052
0,2NDFL,elementary,,,0,1,0,0.34390681,29.365177034,7.5706564863,0,0,8.8172318287,73057
0,2NDFL,elementary,,,0,1,0,0.34390681,29.365177034,7.5706564863,0,0,8.8172318287,73060
0,OTHER,advanced,Corporate,14986,0,1,0,,50.522561569,0.4814656786,0,0,5.3554382813,73067
0,OTHER,elementary,Corporate,52420,0,1,1,1.1217293907,28.547945205,0.2109589041,1,1,7.8082191781,73069
0,OTHER,advanced,,18000,0,0,2,0.3720206093,42.780672206,8.8245078224,0,0,6.0272475485,73070
0,OTHER,elementary,,45000,0,0,1,1,27.920547945,4.5577588143,0,0,6.5780821918,73077
0,OTHER,elementary,,130000,0,0,,,41.947945205,6.4191780822,,,10.383561644,73084
0,OTHER,elementary,Corporate,78387,0,1,,,37.159360731,3.7452054795,,,3.0684931507,73086
0,2NDFL,elementary,VIP,147900,0,0,1,1.3773073477,51.893150685,2.9397260274,1,1,5.4821917808,73087
0,2NDFL,elementary,,99695,0,0,0,1.4740591398,35.404371585,0.6454974175,0,0,9.5085111161,73090
0,OTHER,elementary,,50000,0,0,1,0.9914650538,48.669780672,6.9780821918,0,0,3.5315068493,73091
0,OTHER,elementary,,150000,0,0,1,0.441733871,37.11071188,1.3812036829,1,1,11.279452055,73104
0,OTHER,advanced,Corporate,39468,0,1,1,1,25.119095741,1.0807395763,0,1,4.5656710832,73105
0,OTHER,elementary,,30000,0,0,1,0.6043458781,49.515068493,0.686316341,0,0,4.404895576,73106
0,OTHER,elementary,Corporate,42732,0,1,0,68.96124552,49.991780822,7.7095890411,1,1,4.8264540759,73117
0,OTHER,elementary,,70000,0,0,,,30.704895576,0.150273224,,,10.630922973,73118
0,2NDFL,elementary,,55245,0,0,1,0.9500224014,27.909836066,0.6038251366,0,0,6.9213339322,73124
0,OTHER,high,,50000,0,0,1,1,28.221311475,1.8198143574,0,1,7.6718691519,73127
0,OTHER,elementary,,140000,0,0,,,30.517808219,8.4926940639,,,9.9506849315,73133
0,2NDFL,advanced,,56193,0,0,2,0.6337141577,55.463013699,8.3828954263,0,0,9.9643835616,73138
0,OTHER,elementary,Corporate,18103,0,1,1,0.699327957,45.421917808,2.6767123288,1,1,0.3859495471,73144
0,OTHER,elementary,Corporate,19406,0,1,1,1.152016129,28.478142077,2.8526910697,0,0,2.1951568231,73171
0,OTHER,elementary,Corporate,51019,0,1,0,1.0868951613,26.578396587,1.8003143948,0,0,1.6660678194,73174
0,OTHER,elementary,,70000,0,0,2,0.2777105735,28.008196721,0.5605659106,0,0,7.7841530055,73175
0,OTHER,elementary,,70000,0,0,2,0.2777105735,28.008196721,0.5605659106,0,0,7.7841530055,73176
0,2NDFL,advanced,,26374,0,0,0,34.664336918,29.016625496,7.7150684932,2,2,8.1805599221,73177
0,2NDFL,elementary,,32284,0,0,1,0.897983871,51.121341418,8.7953140205,0,1,6.0747660753,73180
0,OTHER,elementary,Corporate,46356,0,1,0,5.9234767025,28.763971854,4.3534246575,1,1,8.4219178082,73183
0,OTHER,elementary,,32180,0,0,,,35.28782843,1.9974174714,,,9.7371434988,73189
0,2NDFL,elementary,,20350,0,0,,,30.95834269,0.7912194026,,,9.0323152931,73193
0,2NDFL,elementary,,30832,0,0,,,29.75180777,1.3737255783,,,8.7244105098,73201
0,OTHER,elementary,,60900,0,0,1,1,40.254098361,7.6120218579,1,1,8.5716894977,73204
0,OTHER,elementary,,60900,0,0,1,1,40.254098361,7.6120218579,1,1,8.5716894977,73205
0,2NDFL,elementary,,47290,0,0,,,45.084931507,3.0219178082,,,0.0438356164,73206
0,OTHER,elementary,,60000,0,0,0,0.794265233,46.419178082,10.526027397,1,1,1.3780821918,73209
0,2NDFL,elementary,,54567,0,0,1,0.3161066308,35.835616438,6.7123287671,1,1,10.673972603,73210
0,OTHER,elementary,,29000,0,0,0,0.2487007168,30.876712329,0.2547945205,1,1,7.8,73211
0,2NDFL,elementary,,146529,0,0,1,0.3062275986,34.35890411,0.3890410959,1,1,9.6849315068,73212
0,2NDFL,elementary,,146529,0,0,1,0.3062275986,34.35890411,0.3890410959,1,1,9.6849315068,73213
0,OTHER,advanced,,110000,0,0,1,1.1501120072,29.857534247,7.3068493151,0,0,8.4156823116,73215
0,2NDFL,elementary,,44517,0,0,0,,29.909027622,2.1199865259,1,1,7.3715846995,73223
0,OTHER,advanced,Corporate,33882,0,1,,,45.700815929,9.5364323677,,,0.4871172992,73229
0,OTHER,elementary,,36500,0,0,1,0.7891577061,41.100800958,7.0460064376,0,0,8.687102328,73238
0,2NDFL,elementary,,92584,0,0,0,19,41.148244629,20.095890411,0,0,10.147945205,73240
0,OTHER,elementary,Corporate,128862,0,1,,,29.989041096,4.3808219178,,,6.8,73262
0,OTHER,elementary,,45000,0,0,0,4.0458557348,32.366771465,9.3616438356,1,1,11.145205479,73265
0,OTHER,advanced,Corporate,23191,0,1,0,,31.502313047,0.8228609926,,,8.9324500337,73267
0,OTHER,elementary,Corporate,44404,0,1,0,,30.224096115,7.5054644809,0,0,6.6432741972,73274
0,OTHER,advanced,,70000,0,0,0,,36.221356389,3.7076502732,1,2,10.451493375,73275
0,OTHER,elementary,Corporate,58000,0,1,2,0.3778449821,50.005479452,1.1490830152,1,1,4.9906130698,73279
0,OTHER,advanced,Corporate,42272,0,1,,,28.032786885,0.5857399506,,,6.53094543,73280
0,OTHER,elementary,Corporate,150000,0,0,,,33.778718467,4.4234972678,,,9.186937645,73282
0,OTHER,elementary,,70000,0,0,,,39.493150685,9.0448311999,,,10.002739726,73285
0,OTHER,advanced,Corporate,14400,0,1,0,7.1496863799,37.91947002,2.700291938,0,0,8.5550864586,73287
0,OTHER,elementary,Corporate,66398,0,1,,,31.046575342,6.0109589041,,,11.021917808,73291
0,2NDFL,advanced,,25286,0,0,,,45.898630137,6.9150684932,,,0.7744516805,73295
0,OTHER,elementary,,27000,0,0,0,2.9545026882,29.20869077,1.079923647,0,0,8.9018414552,73301
0,OTHER,advanced,,32000,0,0,,,31.8,1.6493150685,,,7.2849315068,73305
0,OTHER,elementary,Corporate,25671,0,1,0,14.787477599,48.617725878,3.7568306011,0,0,3.4396436859,73307
0,2NDFL,advanced,,47186,0,0,1,8.7882616487,26.256972827,7.543715847,1,1,6.1062878958,73309
0,OTHER,elementary,,25000,0,0,0,2.9926523297,25.430608578,3.3292387155,0,0,5.3429373456,73317
0,2NDFL,elementary,Corporate,42450,0,1,1,1.3450044803,27.953424658,3.4547945205,1,1,7.8438356164,73322
0,2NDFL,advanced,,27187,0,0,0,0.3032258065,50.779736507,5.8756269182,,,5.7030241785,73327
0,OTHER,elementary,,18800,0,0,0,1356.3403898,43.460273973,0.9454375327,0,0,10.950684932,73328
0,OTHER,elementary,,50000,0,0,0,6.185797491,46.672026349,0.8391496369,0,0,0.9733962123,73330
